SP_0171	165235	165468
SP_0173	165751	167700
SP_0175	168025	168492
SP_0176	168493	169698
SP_0177	169718	170353
SP_0178	170338	171438
SP_0179	171843	172436
SP_0180	172446	173009
SP_0181	173006	173683
SP_0182	173820	174851
SP_0184	175106	175789
SP_0185	175801	176745
SP_0186	176877	179708
SP_0187	179701	180762
SP_0189	180894	181292
SP_0191	181358	181927
SP_0192	182014	182280
SP_0193	182284	182703
SP_0194	182719	183024
SP_0197	183283	184533
SP_0198	184530	185075
SP_0199	185221	186753
SP_0202	188670	190877
SP_0203	190889	191029
SP_0204	191073	191579
SP_0205	191572	192162
SP_0208	193042	193350
SP_0209	193567	194193
SP_0210	194218	194841
SP_0211	194841	195137
SP_0212	195155	195988
SP_0213	196092	196373
SP_0214	196385	196729
SP_0215	196742	197395
SP_0216	197399	197812
SP_0217	197822	198028
SP_0218	198053	198313
SP_0219	198339	198707
SP_0220	198785	199090
SP_0221	199114	199656
SP_0222	199674	199943
SP_0224	200228	200626
SP_0225	200818	201354
SP_0226	201438	201794
SP_0227	201812	202306
SP_0228	202278	202502
SP_0229	202647	203087
SP_0230	203100	204410
SP_0231	204561	205199
SP_0232	205316	205534
SP_0233	205559	205675
SP_0234	205693	206058
SP_0235	206076	206459
SP_0236	206502	207437
SP_0237	207449	207835
SP_0238	208100	208366
SP_0239	208376	209713
SP_0240	209957	210649
SP_0242	212387	213478
SP_0243	213491	214507
SP_0245	215094	215870
SP_0246	215992	216738
SP_0247	216751	217731
SP_0248	217926	218246
SP_0249	218292	218600
SP_0250	218617	219915
SP_0251	220066	222504
SP_0252	222523	223191
SP_0253	223209	224297
SP_0254	224752	227253
SP_0255	227448	228143
SP_0256	228155	228571
SP_0258	231373	231465
SP_0259	231627	232598
SP_0260	232579	233151
SP_0261	233382	234140
SP_0262	234149	234952
SP_0263	234974	236233
SP_0264	236246	238099
SP_0265	238198	239577
SP_0266	239770	241578
SP_0267	241697	242746
SP_0268	242846	246688
SP_0271	247105	247518
SP_0272	247538	248008
SP_0273	248433	250514
SP_0274	250618	255009
SP_0275	255111	255374
SP_0276	255367	255645
SP_0277	255666	255818
SP_0278	255840	257081
SP_0279	257091	257321
SP_0280	257589	258311
SP_0281	258529	259863
SP_0282	259919	260830
SP_0283	260854	261657
SP_0284	261685	262674
SP_0285	262907	263926
SP_0286	264266	265078
SP_0287	265268	266686
SP_0288	266739	267446
SP_0289	267541	268515
SP_0290	268517	269839
SP_0291	269820	270374
SP_0292	270417	271229
SP_0293	271379	271696
SP_0294	272052	272498
SP_0295	272517	272909
SP_0298	273953	275161
SP_0301	276142	276234
SP_0302	276310	276648
SP_0303	276838	278274
SP_0304	278326	278565
SP_0305	278695	279009
SP_0308	281116	281430
SP_0309	281461	281967
SP_0310	282047	283393
SP_0311	283772	283948
SP_0312	284349	286562
SP_0313	286784	287260
SP_0314	287483	290683
SP_0317	291831	292460
SP_0318	292470	293471
SP_0319	293502	294143
SP_0320	294162	294977
SP_0321	295248	295682
SP_0322	295694	296884
SP_0323	296895	297386
SP_0324	297401	298180
SP_0325	298167	298985
SP_0326	298985	299278
SP_0328	301056	302402
SP_0330	302969	303970
SP_2241	304080	304415
SP_0331	304426	304668
SP_0332	304679	305221
SP_0333	305237	305431
SP_0334	305597	306547
SP_0335	306559	306876
SP_0336	306880	309132
SP_0337	309134	310114
SP_0338	310723	312828
SP_0340	313124	313606
SP_0341	313701	315185
SP_0342	315338	316945
SP_0343	317355	318701
SP_0346	320077	321522
SP_0347	321524	322255
SP_0348	322264	322956
SP_0349	322966	323649
SP_0350	324029	324625
SP_0351	324634	325863
SP_0352	325868	326944
SP_0353	326937	328055
SP_0354	328056	329456
SP_0355	329471	330538
SP_0356	330528	331769
SP_0357	331774	332871
SP_0358	332875	333930
SP_0359	334030	335259
SP_0360	335260	336444
SP_0364	338405	338728
SP_0365	338709	338894
SP_0366	339099	341081
SP_0368	341383	346686
SP_0369	346853	349012
SP_0370	349009	349605
SP_0371	349671	350198
SP_0372	350268	350597
SP_0373	351083	352240
SP_0374	352253	353647
SP_0375	353723	355147
SP_0376	355159	355848
SP_0377	355947	356969
SP_0378	356987	357985
SP_0379	358103	359335
SP_0380	359378	360340
SP_0381	361318	362196
SP_0382	362178	363131
SP_0383	363118	364125
SP_0384	364109	365119
SP_0385	365196	365894
SP_0386	365891	366886
SP_0387	366900	367532
SP_0389	368451	368690
SP_0390	368771	369592
SP_0391	369611	370633
SP_0394	372310	374079
SP_0395	374103	376058
SP_0396	376060	376497
SP_0397	376559	377695
SP_0400	378481	379764
SP_0401	379812	382178
SP_0402	382457	383071
SP_0403	383075	383956
SP_0404	384043	384345
SP_0405	384342	384890
SP_0406	384994	387330
SP_0408	387673	388995
SP_0409	389213	389761
SP_0410	389871	390770
SP_0411	390795	392069
SP_0412	392282	392653
SP_0413	392656	394020
SP_0415	394345	395130
SP_0416	395224	395658
SP_0417	395658	396632
SP_0418	396692	396916
SP_0419	397035	398009
SP_0420	398002	398922
SP_0421	398956	399687
SP_0422	399709	400944
SP_0423	400947	401432
SP_0424	401429	401851
SP_0425	401863	403230
SP_0426	403267	404133
SP_0427	404130	404897
SP_0429	405056	405241
SP_0430	405259	405732
SP_0431	405745	405981
SP_0433	407504	407926
SP_0434	407919	408308
SP_0435	408330	408890
SP_0436	409019	410461
SP_0437	410461	411927
SP_0438	411927	412229
SP_0439	412442	413986
SP_0441	414869	415057
SP_0442	415214	415579
SP_0443	415582	417249
SP_0445	417449	419149
SP_0446	419142	419618
SP_0447	419684	420706
SP_0448	420813	421049
SP_0449	421287	421643
SP_0450	421693	422943
SP_0451	423678	423893
SP_0452	424002	424742
SP_0453	424742	426307
SP_0454	426445	428334
SP_0457	429907	430752
SP_0458	430899	431960
SP_0459	432308	434632
SP_0460	434770	436038
SP_0461	436303	437832
SP_0462	438348	441008
SP_0463	441232	443229
SP_0464	443252	444457
SP_0466	444795	445697
SP_0467	445684	446577
SP_0468	446564	447415
SP_0470	448879	449019
SP_0471	449021	449305
SP_0473	450739	451962
SP_0474	452130	453452
SP_0475	453454	455340
SP_0476	455508	455852
SP_0477	455862	457274
SP_0478	457343	459022
SP_0479	459148	460587
SP_0480	460591	461940
SP_0481	462128	462976
SP_0482	462991	463539
SP_0483	463905	465587
SP_0484	465572	466402
SP_0486	466595	467098
SP_0488	467551	468114
SP_0489	468104	468754
SP_0490	468782	469171
SP_0493	469754	470341
SP_0494	470731	472338
SP_0495	472994	474340
SP_0496	474605	476236
SP_0498	476529	481508
SP_0499	481598	482794
SP_0500	482930	483457
SP_0501	483534	483890
SP_0502	483927	485273
SP_0503	485369	485488
SP_0504	485746	485883
SP_0505	486054	487334
SP_0506	487391	488188
SP_0507	488199	488798
SP_0508	488752	490320
SP_0509	490320	491783
SP_0510	491796	494129
SP_0515	495411	496445
SP_0516	496472	496996
SP_0517	497485	499308
SP_0519	500067	501203
SP_0520	501893	502180
SP_0521	502190	502600
SP_0522	502668	503399
SP_0523	503396	504445
SP_0524	504613	504942
SP_0525	505218	505556
SP_0526	505561	506298
SP_0527	506312	507652
SP_0528	507723	507851
SP_0529	507908	509269
SP_0531	511719	511916
SP_0532	512383	512652
SP_0533	512721	512951
SP_0535	513370	513534
SP_0536	513531	513935
SP_0539	515092	515346
SP_0540	515362	515565
SP_0541	515809	515958
SP_0544	516967	517350
SP_0545	517402	518091
SP_0546	518133	518366
SP_0547	518517	519128
SP_0549	519289	520083
SP_0550	520080	520715
SP_0552	520841	521320
SP_0553	521364	522500
SP_0554	522522	522815
SP_0555	522808	523107
SP_0556	523124	526000
SP_0557	526251	526601
SP_0558	526880	527659
SP_0559	527661	527843
SP_0561	528303	528536
SP_0562	528536	529870
SP_0563	529880	530134
SP_0564	530230	530625
SP_0565	531038	531487
SP_0566	531474	532034
SP_0567	532034	532612
SP_0568	532605	535256
SP_0569	535337	535501
SP_0570	535552	537156
SP_0571	537536	538339
SP_0575	541185	542864
SP_0576	543164	544003
SP_0577	544021	545859
SP_0578	545872	547287
SP_0579	547769	548815
SP_0580	548815	549324
SP_0581	549401	551806
SP_0582	551874	552875
SP_0584	553572	553838
SP_0585	554099	556348
SP_0586	556412	557278
SP_0588	557963	560176
SP_0589	560192	560809
SP_0590	560821	561705
SP_0591	561787	563130
SP_0592	563123	563509
SP_0593	563513	564397
SP_0595	564534	564989
SP_0596	564986	565132
SP_0599	565802	567079
SP_0600	567092	567739
SP_0601	567791	569170
SP_0603	569482	570138
SP_0604	570135	571463
SP_0605	571604	572485
SP_0606	572806	573996
SP_0607	574254	574913
SP_0608	574923	575600
SP_0609	575613	576377
SP_0610	576417	577175
SP_0611	577452	579674
SP_0613	579849	581510
SP_0614	581579	582358
SP_0615	582470	583690
SP_0616	583695	584927
SP_0617	585006	585707
SP_0618	585747	587591
SP_0619	587581	588414
SP_0620	588596	589396
SP_0622	589567	590172
SP_0623	590185	591585
SP_0624	591639	592217
SP_0626	592835	594160
SP_0627	594258	595295
SP_0628	595297	595767
SP_0629	595770	596486
SP_0630	596795	597220
SP_0631	597427	598116
SP_0633	598658	599020
SP_0636	600065	601057
SP_0637	601059	601877
SP_0638	601879	602664
SP_0639	602703	602981
SP_0640	602918	603163
SP_0641	603895	610317
SP_0645	612705	613181
SP_0646	613219	613524
SP_0647	613572	615047
SP_0648	615442	622143
SP_0650	623457	623816
SP_0652	624848	625405
SP_0653	625398	625652
SP_0655	625664	627718
SP_0657	627897	628757
SP_0658	628968	629678
SP_0659	629698	630264
SP_0660	630275	631387
SP_0661	631655	632392
SP_0662	632389	634080
SP_0663	634196	634759
SP_0664	634781	640501
SP_0665	640562	642283
SP_0666	642284	642901
SP_0667	642951	643949
SP_0668	644076	645035
SP_0669	645132	645971
SP_0670	646019	646189
SP_0671	646310	647194
SP_0672	647187	648425
SP_0673	648418	649041
SP_0674	649056	649985
SP_0675	650006	650761
SP_0676	650815	651783
SP_0677	651787	652056
SP_0678	652056	652436
SP_0679	652525	652752
SP_0680	652792	653517
SP_0681	653679	655520
SP_0682	655540	655794
SP_0686	656527	658548
SP_0687	658550	659191
SP_0688	659295	660647
SP_0689	660649	661707
SP_0690	661717	662916
SP_0698	666702	667415
SP_0701	668161	668862
SP_0702	668896	669528
SP_0704	670207	670971
SP_0705	670971	671723
SP_0706	671727	672431
SP_0707	672428	673075
SP_0709	674045	674803
SP_0710	674804	675481
SP_0711	675441	676109
SP_0712	676335	676481
SP_0713	676609	678099
SP_0714	678711	680057
SP_0715	680430	681566
SP_0716	682123	682791
SP_0717	683028	683810
SP_0718	683812	684441
SP_0719	685000	685560
SP_0720	685561	686946
SP_0721	686948	687598
SP_0722	687609	688301
SP_0723	688306	688830
SP_0724	688830	689633
SP_0725	689626	690258
SP_0726	690468	691259
SP_0727	691625	692020
SP_0728	692031	692402
SP_0729	692412	694655
SP_0730	694862	696637
SP_0731	696748	697095
SP_0735	698523	698819
SP_0736	698940	699884
SP_0739	701499	702239
SP_0740	702268	702723
SP_0741	702743	703918
SP_0742	703977	704822
SP_0743	704947	705504
SP_0744	705523	705990
SP_0745	706079	706708
SP_0746	706882	707472
SP_0748	707551	707799
SP_0749	707900	709060
SP_0750	709328	710197
SP_0751	710201	711157
SP_0752	711157	711921
SP_0753	711921	712631
SP_0754	712939	713595
SP_0755	713703	714798
SP_0756	714816	715508
SP_0757	715501	716427
SP_0758	716716	718893
SP_0760	718945	719760
SP_0761	719900	721243
SP_0762	721458	722648
SP_0764	723201	724136
SP_0765	724170	725207
SP_0766	725380	725985
SP_0767	726141	726653
SP_0768	726674	727759
SP_0769	727759	728241
SP_0770	728243	729784
SP_0771	729840	730643
SP_0774	731419	731628
SP_0775	731798	732070
SP_0776	732090	732329
SP_0777	732906	733694
SP_0778	733725	734243
SP_0779	734233	734952
SP_0780	734964	735302
SP_0781	735333	735653
SP_0782	735751	735966
SP_0783	736172	736708
SP_0784	736905	738251
SP_0785	738516	739715
SP_0786	739699	740400
SP_0787	740402	741661
SP_0788	741785	743782
SP_0789	744248	744568
SP_0790	744572	745387
SP_0791	745462	746388
SP_0792	746454	746720
SP_0793	746713	747411
SP_0794	747422	747922
SP_0795	747900	748769
SP_0796	748744	749184
SP_0797	749307	751853
SP_0798	751962	752636
SP_0799	752626	753960
SP_0800	753994	754281
SP_0801	754421	755350
SP_0802	755550	758000
SP_0803	758037	759260
SP_0804	759271	759825
SP_0805	759910	760473
SP_0806	760488	762434
SP_0807	762516	764243
SP_0816	768201	768500
SP_0820	770258	772516
SP_0822	772745	772975
SP_0823	773165	773848
SP_0824	773848	774582
SP_0825	774761	775618
SP_0826	775756	776577
SP_0828	777729	778412
SP_0829	778426	779637
SP_0830	779639	780181
SP_0831	780197	781006
SP_0834	782487	782999
SP_0835	783653	784363
SP_0836	784413	785669
SP_0837	785809	786333
SP_0838	786386	786622
SP_0839	786690	787610
SP_0841	788419	789000
SP_0842	788997	790274
SP_0843	790292	790954
SP_0844	790941	791330
SP_0845	791420	792472
SP_0846	792616	794151
SP_0847	794144	795202
SP_0848	795205	796161
SP_0851	797560	798201
SP_0852	798337	800280
SP_0855	800700	803171
SP_0856	803303	804325
SP_0857	804381	805085
SP_0858	805150	805839
SP_0859	805836	806759
SP_0860	806774	807418
SP_0861	807586	807816
SP_2245	807866	807946
SP_2246	807956	808027
SP_0862	808189	809391
SP_0864	810997	811494
SP_0865	811494	813149
SP_0866	813177	813371
SP_0867	813521	814291
SP_0868	814319	815581
SP_0869	815592	816818
SP_0870	816805	817245
SP_0871	817299	818711
SP_0872	818942	820183
SP_0873	820286	821395
SP_2247	822458	822545
SP_0875	822707	823447
SP_0876	823444	824355
SP_0877	824352	826304
SP_0878	826468	828693
SP_0879	828738	829166
SP_0880	829304	830446
SP_0881	830455	831669
SP_0882	831804	832628
SP_0885	833402	834568
SP_0886	835075	836568
SP_0887	836581	837702
SP_0888	837762	837998
SP_0889	837995	838408
SP_0890	838523	839491
SP_0891	839514	840095
SP_0892	840125	843475
SP_0893	843981	844451
SP_0894	844468	846741
SP_0895	847088	850189
SP_0896	850271	851278
SP_0897	851337	852842
SP_0899	854646	855518
SP_0901	856151	856462
SP_0902	856466	857182
SP_0904	857311	858126
SP_0905	858123	859028
SP_0907	859418	860737
SP_0908	860839	862968
SP_0909	862955	863404
SP_0910	863462	863734
SP_0911	864088	864279
SP_0912	864707	865465
SP_0913	865467	867455
SP_0914	867497	868141
SP_0915	868167	869162
SP_0916	869869	871344
SP_0917	871310	872026
SP_0918	872282	873142
SP_0919	873139	874398
SP_0920	874398	875525
SP_0921	875522	876607
SP_0922	876617	877492
SP_0923	877673	878482
SP_0924	878754	878975
SP_0925	879029	879700
SP_0926	879752	879949
SP_0927	879942	880850
SP_0928	880847	881308
SP_0929	881298	882185
SP_0930	882188	884071
SP_0931	884151	885281
SP_0932	885291	886553
SP_0933	886557	887354
SP_0935	887470	888108
SP_0936	888105	888995
SP_0937	889035	889352
SP_0938	889355	890224
SP_0939	890451	890969
SP_0943	892960	894294
SP_0944	894378	895115
SP_0945	895124	895681
SP_0946	895741	896595
SP_0947	896604	896819
SP_0948	896905	897873
SP_0950	898939	899439
SP_0951	899442	899669
SP_0953	901345	901914
SP_0954	901982	902632
SP_0955	902616	904856
SP_0956	905035	905223
SP_0957	905256	905843
SP_0958	905847	907031
SP_0959	907342	907872
SP_0960	907905	908105
SP_0961	908157	908516
SP_0962	908574	908954
SP_0963	909204	910004
SP_0964	910015	910953
SP_0965	911052	913028
SP_0966	913089	914744
SP_0967	914849	915346
SP_0968	915327	915722
SP_0969	915739	916638
SP_0970	916687	917511
SP_0971	917511	918116
SP_0972	918103	919302
SP_0973	919302	919451
SP_0974	919491	919724
SP_0975	919826	922180
SP_0976	922143	922610
SP_0977	922626	923486
SP_0978	923559	924512
SP_0979	924531	926333
SP_0980	926371	927048
SP_0981	927115	928056
SP_0984	929276	929896
SP_0985	929896	930378
SP_0986	930378	931220
SP_0987	931315	932115
SP_0988	932259	933638
SP_0989	933648	934193
SP_0990	934205	934519
SP_0991	934536	935228
SP_0992	935305	935796
SP_0993	935894	936484
SP_0994	936493	938256
SP_0997	939279	939479
SP_0998	939521	939925
SP_0999	940156	940863
SP_1000	940874	941431
SP_1001	941805	943196
SP_1002	943339	944256
SP_1003	944264	946783
SP_1004	946993	950112
SP_1006	951620	951841
SP_1007	951806	952435
SP_1008	952471	953694
SP_1009	953849	954943
SP_1010	954985	955362
SP_1011	955444	955875
SP_1012	955998	956507
SP_2248	956607	956679
SP_1013	957021	958097
SP_1014	958153	959088
SP_1015	959139	960396
SP_1016	960558	961931
SP_1017	962068	962250
SP_1018	962374	962973
SP_1019	962963	963442
SP_1020	963452	964531
SP_1021	964531	965370
SP_1022	965354	965956
SP_1023	965958	966389
SP_1024	966451	967707
SP_1025	967715	968689
SP_1026	968689	969303
SP_1027	969377	970351
SP_1029	970425	972056
SP_1030	972795	973013
SP_1032	973406	974431
SP_1033	974421	975428
SP_1034	975428	976435
SP_1035	976435	977229
SP_1039	978970	979131
SP_1040	979223	980902
SP_1041	981170	981736
SP_1042	982058	982246
SP_1043	982308	983066
SP_1044	983124	983978
SP_1045	984090	984974
SP_1046	985690	986877
SP_1047	986963	987280
SP_1048	987326	987607
SP_1050	988052	988528
SP_1051	988528	989289
SP_1054	991304	991660
SP_1055	991665	992030
SP_1056	992017	993840
SP_1057	993954	994820
SP_1059	995411	995662
SP_1060	995891	996193
SP_1061	996190	997536
SP_1062	997550	998467
SP_1063	998464	999264
SP_1064	999422	999895
SP_1067	1001278	1002507
SP_1068	1002527	1005223
SP_1069	1005636	1006640
SP_1070	1006709	1007575
SP_1071	1007572	1008330
SP_1072	1008420	1010180
SP_1073	1010183	1011292
SP_1074	1011306	1011635
SP_1075	1011750	1012793
SP_1076	1012809	1014134
SP_1077	1014165	1014341
SP_1078	1014400	1014534
SP_1079	1014598	1015908
SP_1080	1015918	1016076
SP_1081	1017219	1018478
SP_1082	1018494	1019045
SP_1083	1019038	1020315
SP_1084	1020331	1021191
SP_1087	1022565	1024856
SP_1088	1024899	1025579
SP_1089	1025576	1026265
SP_1090	1026283	1026924
SP_1092	1027007	1027222
SP_1093	1027230	1027577
SP_1094	1027582	1028697
SP_1095	1028707	1029666
SP_1096	1029779	1030348
SP_1097	1030476	1031147
SP_1098	1031131	1031949
SP_1099	1031946	1032842
SP_1100	1032886	1033860
SP_1102	1035629	1035928
SP_1104	1036330	1037034
SP_1105	1037216	1037530
SP_1106	1037546	1037890
SP_1107	1037907	1038200
SP_1110	1039154	1040071
SP_1111	1040164	1041012
SP_1112	1041154	1041993
SP_1113	1042099	1042374
SP_1114	1042800	1044701
SP_1115	1044704	1045567
SP_1116	1045647	1046825
SP_1117	1046918	1048876
SP_1118	1048988	1051267
SP_1119	1051812	1053236
SP_1121	1053719	1055647
SP_1122	1055637	1056779
SP_1123	1056769	1057908
SP_1124	1057905	1059338
SP_1126	1060051	1061166
SP_1127	1061163	1061609
SP_1128	1061773	1063077
SP_1129	1063231	1064394
SP_1130	1064469	1065317
SP_1131	1065437	1065790
SP_1132	1065890	1066156
SP_1133	1066167	1066319
SP_1134	1066524	1067141
SP_1135	1067176	1067628
SP_1136	1067625	1068071
SP_1137	1068083	1068967
SP_1139	1069216	1069866
SP_1140	1069913	1070341
SP_1141	1070349	1070660
SP_1142	1070678	1071088
SP_1143	1071285	1071650
SP_1144	1071640	1071933
SP_1145	1071951	1073141
SP_1146	1073144	1073320
SP_1151	1075357	1078632
SP_1152	1078629	1082279
SP_1153	1082494	1083672
SP_1154	1083881	1089895
SP_1155	1090342	1091193
SP_1156	1091180	1091959
SP_1157	1091975	1093525
SP_1159	1094109	1095179
SP_1160	1095244	1096233
SP_1161	1096297	1097982
SP_1162	1098046	1099089
SP_1163	1099307	1100299
SP_1164	1100315	1101283
SP_1166	1101437	1102798
SP_1167	1103083	1104351
SP_1168	1104364	1104828
SP_1169	1104838	1105491
SP_1170	1105629	1106231
SP_1171	1106289	1107002
SP_1173	1107462	1107836
SP_1174	1108258	1110717
SP_1176	1113578	1115311
SP_1177	1115317	1115580
SP_1178	1115931	1116149
SP_1179	1116230	1118389
SP_1180	1118577	1119539
SP_1182	1119827	1120588
SP_1183	1120867	1121079
SP_1184	1121169	1122575
SP_1185	1122784	1124475
SP_1186	1124475	1124792
SP_1187	1124828	1125664
SP_1189	1126062	1126604
SP_1190	1126937	1127917
SP_1191	1127919	1128848
SP_1192	1128859	1129374
SP_1193	1129405	1129830
SP_1194	1129987	1130451
SP_1197	1131313	1131615
SP_1200	1132584	1134407
SP_1201	1134486	1135214
SP_1202	1135216	1136883
SP_1203	1136890	1137321
SP_1204	1137314	1138129
SP_1205	1138122	1138997
SP_1206	1138994	1139206
SP_1207	1139184	1140524
SP_1208	1140652	1141290
SP_1212	1141941	1142819
SP_1213	1142829	1144103
SP_1214	1144274	1145314
SP_1215	1145606	1146403
SP_1219	1147390	1149858
SP_1220	1150052	1151038
SP_1221	1151348	1154602
SP_1222	1154767	1156638
SP_1223	1156713	1156967
SP_1224	1156969	1157211
SP_1225	1157302	1158111
SP_1226	1158113	1159462
SP_1227	1159455	1160159
SP_1228	1160215	1161390
SP_1229	1161718	1163388
SP_1230	1163618	1164307
SP_1231	1164319	1164870
SP_1232	1164854	1165417
SP_1233	1165699	1166226
SP_1234	1166238	1166753
SP_1235	1166750	1167217
SP_1236	1167286	1167774
SP_1237	1167740	1168303
SP_1238	1168313	1170301
SP_1240	1170378	1171331
SP_1241	1171501	1173666
SP_1242	1173666	1174406
SP_1243	1174555	1176042
SP_1244	1176088	1177377
SP_1245	1177381	1178199
SP_1246	1178199	1178993
SP_1247	1178990	1182529
SP_1248	1182520	1183218
SP_2249	1183401	1183472
SP_1249	1183536	1184522
SP_1250	1184697	1186013
SP_1251	1186000	1187931
SP_1252	1188095	1188256
SP_1254	1188517	1188660
SP_1255	1188879	1189238
SP_1256	1189242	1189511
SP_1258	1190557	1191651
SP_1260	1192370	1193002
SP_1261	1193095	1193454
SP_1262	1193814	1195070
SP_1263	1195085	1197184
SP_1264	1197351	1198394
SP_1266	1199284	1200132
SP_1267	1200228	1200917
SP_1268	1200929	1201807
SP_1269	1201797	1202666
SP_1270	1202683	1203705
SP_1271	1203710	1204417
SP_1272	1204753	1206240
SP_1273	1206250	1207053
SP_1274	1207055	1207864
SP_1275	1208139	1211315
SP_1276	1211628	1212707
SP_1277	1212757	1213680
SP_1278	1213699	1214220
SP_1279	1214431	1215060
SP_1280	1215060	1215602
SP_1281	1215772	1216089
SP_1282	1216328	1217887
SP_1283	1217931	1218830
SP_1284	1218832	1219392
SP_1285	1219486	1220199
SP_1286	1220502	1221785
SP_1287	1221980	1223551
SP_1288	1223563	1223895
SP_1289	1223986	1224351
SP_1290	1224435	1225739
SP_1291	1225752	1226558
SP_1292	1226601	1227599
SP_2250	1227766	1227837
SP_1293	1227880	1228227
SP_1294	1228346	1228675
SP_1295	1228669	1229043
SP_1296	1229040	1229306
SP_1297	1229422	1229865
SP_1298	1229969	1230904
SP_1299	1230958	1231242
SP_1300	1231299	1231517
SP_1306	1232602	1233948
SP_1307	1234454	1234624
SP_1308	1234637	1235206
SP_1313	1237775	1238098
SP_1314	1238079	1238264
SP_1315	1238537	1239148
SP_1316	1239171	1240556
SP_1317	1240557	1242332
SP_1318	1242395	1242715
SP_1319	1242705	1243712
SP_1320	1243777	1244358
SP_1321	1244392	1244868
SP_1322	1244884	1246875
SP_1323	1246865	1247188
SP_1324	1247213	1248103
SP_1325	1248260	1249369
SP_1326	1249409	1251631
SP_1327	1251633	1252091
SP_1328	1252110	1253651
SP_1329	1253679	1254596
SP_1330	1254621	1255322
SP_1331	1255327	1256136
SP_1332	1256535	1257122
SP_1333	1257125	1257358
SP_1334	1257371	1257751
SP_1337	1259720	1261066
SP_1339	1261687	1261824
SP_1340	1261957	1263276
SP_1341	1263279	1264019
SP_1342	1264034	1265641
SP_1343	1265638	1267578
SP_1344	1267611	1270220
SP_1345	1270399	1270536
SP_1346	1270738	1271325
SP_1347	1271418	1271561
SP_1348	1271574	1271954
SP_1352	1272838	1274184
SP_1354	1274614	1274982
SP_1355	1275058	1275558
SP_1356	1275807	1277066
SP_1357	1277458	1279209
SP_1358	1279211	1280935
SP_1359	1280993	1281931
SP_1360	1282226	1283095
SP_1361	1283097	1284383
SP_1362	1284534	1285271
SP_1363	1285471	1286505
